관리번호,설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,상세위치,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
D-20,월드빌아파트,서울특별시,서초구,서울특별시 서초구 바우뫼로35길 18,서울특별시 서초구 양재동 20-18,37.47934551,127.0392253,CCTV폴옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-21,에스앤디하우스,서울특별시,서초구,서울특별시 서초구 바우뫼로35길 10-3,서울특별시 서초구 양재동 20-15,37.47915154,127.0394449,CCTV폴옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-07,영동빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로39길 52,서울특별시 서초구 양재동 18-10,37.48211295,127.0400766,통신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-05,풍림빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로41길 21,서울특별시 서초구 양재동 18-18,37.48155231,127.0406863,통신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-06,풍림빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로41길 21,서울특별시 서초구 양재동 18-18,37.48155231,127.0406863,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-04,현대빌딩,서울특별시,서초구,서울특별시 서초구 바우뫼로39길 36,서울특별시 서초구 양재동 18-16,37.48124285,127.0403147,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-03,윤화빌딩,서울특별시,서초구,서울특별시 서초구 남부순환로356길 100,서울특별시 서초구 양재동 16-3,37.48055947,127.0391503,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-16,비전아파트,서울특별시,서초구,서울특별시 서초구 바우뫼로39길 39,서울특별시 서초구 양재동 17-35,37.48134836,127.0397899608,우편함물건보관함 옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-32,차니빌,서울특별시,서초구,서울특별시 서초구 강남대로23길 66,서울특별시 서초구 양재동 114-5,37.4751072,127.0359879,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-27,은성빌딩,서울특별시,서초구,서울특별시 서초구 양재천로7길 23,서울특별시 서초구 양재동 106-9,37.47497011,127.0352756,통신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-28,일건공원빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로20길 19,서울특별시 서초구 양재동 104-4,37.47427104,127.0339339,공원입구,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-19,영동교회,서울특별시,서초구,서울특별시 서초구 남부순환로350길 75,서울특별시 서초구 양재동 10-41,37.48196848,127.0380083,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-18,미라보아파트,서울특별시,서초구,서울특별시 서초구 강남대로34길 18,서울특별시 서초구 양재동 10-13,37.48298466,127.0370707,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
C-43,엘리시아,서울특별시,서초구,서울특별시 서초구 서초대로33길 33,서울특별시 서초구 방배동 878-32,37.4900545,126.9960473,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
C-48,방배힐1차,서울특별시,서초구,서울특별시 서초구 방배로34길 35,서울특별시 서초구 방배동 807-16,37.49319399,126.9927059,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
C-63,로고스교회,서울특별시,서초구,서울특별시 서초구 방배천로 126,서울특별시 서초구 방배동 865-1,37.48697011,126.9851115,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
C-27,뉴청광빌라,서울특별시,서초구,서울특별시 서초구 방배천로34길 34,서울특별시 서초구 방배동 861-2,37.48780556,126.9878021,보안등옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
C-58,방배한신트리플,서울특별시,서초구,서울특별시 서초구 방배로33길 29,서울특별시 서초구 방배동 816-1,37.49124224,126.9892705,CCTV폴옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-50,은혜어린이집,서울특별시,서초구,서울특별시 서초구 마방로10길 54-24,서울특별시 서초구 양재동 271-15,37.47475835,127.0439386,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-64,양재2동주민센터,서울특별시,서초구,서울특별시 서초구 강남대로12길 44,서울특별시 서초구 양재동 323-1,37.47064502,127.0412829,주차장,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-49,이오스빌딩,서울특별시,서초구,서울특별시 서초구 논현로5길 21,서울특별시 서초구 양재동 400-13,37.47183181,127.0489034,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-48,태림하이츠빌라,서울특별시,서초구,서울특별시 서초구 논현로5길 24-17,서울특별시 서초구 양재동 396-1,37.47237512,127.0480125,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-52,리치빌,서울특별시,서초구,서울특별시 서초구 동산로16길 7,서울특별시 서초구 양재동 392-21,37.47224502,127.0471158,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-53,파크뷰아파트,서울특별시,서초구,서울특별시 서초구 강남대로6길 148,서울특별시 서초구 양재동 389-2,37.47096117,127.0473334,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-55,양재화이트빌라,서울특별시,서초구,서울특별시 서초구 동산로12길 13-8,서울특별시 서초구 양재동 379-1,37.47115108,127.0457805,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-61,양재빌딩,서울특별시,서초구,서울특별시 서초구 강남대로6길 50,서울특별시 서초구 양재동 356,37.46791556,127.0436118,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-62,영빈아트빌라,서울특별시,서초구,서울특별시 서초구 강남대로6길 60-1,서울특별시 서초구 양재동 358-13,37.46827019,127.0441193,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-43,송원빌딩,서울특별시,서초구,서울특별시 서초구 언남20길 20,서울특별시 서초구 양재동 281-5,37.47486316,127.0466991,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-66,상원빌라,서울특별시,서초구,서울특별시 서초구 강남대로18길 16-1,서울특별시 서초구 양재동 313-12,37.47187638,127.0398764,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-39,경영빌리지,서울특별시,서초구,서울특별시 서초구 언남12길 19-15,서울특별시 서초구 양재동 302-5,37.47409631,127.0455416,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-37,서강,서울특별시,서초구,서울특별시 서초구 언남16길 47,서울특별시 서초구 양재동 300-9,37.47325924,127.0467641,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-60,아미빌,서울특별시,서초구,서울특별시 서초구 언남16길 32,서울특별시 서초구 양재동 299,37.47363571,127.0460153,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-38,법제교육센터,서울특별시,서초구,서울특별시 서초구 언남12길 29-7,서울특별시 서초구 양재동 294-2,37.47357552,127.0455509,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-36,개뜰어린이공원,서울특별시,서초구,서울특별시 서초구 마방로6길 8-53,서울특별시 서초구 양재동 259-3,37.47409165,127.0415592,공원입구,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-45,충원실버빌,서울특별시,서초구,서울특별시 서초구 마방로6길 7-19,서울특별시 서초구 양재동 262-6,37.47596661,127.0424253,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-42,소암빌딩,서울특별시,서초구,서울특별시 서초구 논현로13길 11,서울특별시 서초구 양재동 285-2,37.47446976,127.0469584,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-65,양재빌리지,서울특별시,서초구,서울특별시 서초구 마방로2길 15-22,서울특별시 서초구 양재동 248-4,37.47347535,127.0402982,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-01,부성빌딩,서울특별시,서초구,서울특별시 서초구 매헌로6길 36-8,서울특별시 서초구 양재동 207-1,37.46526545,127.0354346,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-51,횃불어린이공원,서울특별시,서초구,서울특별시 서초구 바우뫼로33길 7-4,서울특별시 서초구 양재동 68,37.47803201,127.0373271,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-08,삼익우면빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로6길 32-14,서울특별시 서초구 우면동 5-4,37.46837798,127.0257583,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-57,길명오퍼스 아파트,서울특별시,서초구,서울특별시 서초구 강남대로30길 51-3,서울특별시 서초구 양재동 9-38,37.48248818,127.0396638,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-73,기쁨교회,서울특별시,서초구,서울특별시 서초구 바우뫼로9길 26,서울특별시 서초구 우면동 35-19,37.47246519,127.0259644,CCTV폴옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-26,코오롱아파트 후문,서울특별시,서초구,서울특별시 서초구 바우뫼로11안길 2,서울특별시 서초구 우면동 29-20,37.47323056,127.0273069,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-14,코오롱아파트,서울특별시,서초구,서울특별시 서초구 바우뫼로11길 28,서울특별시 서초구 우면동 29-11,37.47332178,127.0275469,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-74,카페장꼬방,서울특별시,서초구,서울특별시 서초구 형촌10길 4,서울특별시 서초구 우면동 210-2,37.46595713,127.0197424,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-34,성촌생태어린이집,서울특별시,서초구,서울특별시 서초구 성촌길 95,서울특별시 서초구 우면동 205-1,37.46690495,127.0205308,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-75,대호빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로2길 41-3,서울특별시 서초구 우면동 9-9,37.46840488,127.0263446,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-24,양정빌라,서울특별시,서초구,서울특별시 서초구 바우뫼로23길 20-5,서울특별시 서초구 양재동 73-2,37.47757299,127.0351271,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
안양동-7-35,만안로 55번길 24,경기도,안양시,경기도 안양시 만안구 만안로 55번길 24,경기도 안양시 만안구 안양동 518-5,37.38776764,126.9325117,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-34,소곡로 20번길 3,경기도,안양시,경기도 안양시 만안구 소곡로 20번길 3,경기도 안양시 만안구 안양동 428-23,37.39129713,126.9292206,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-33,안양빌라,경기도,안양시,경기도 안양시 만안구 소곡로 20번길 19,경기도 안양시 만안구 안양동 428-27,37.39181508,126.9287051,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-32,지송하이츠빌라,경기도,안양시,경기도 안양시 만안구 현충로 47,경기도 안양시 만안구 안양동 473-8,37.3907569,126.9262808,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-31,소곡로 48-1,경기도,안양시,경기도 안양시 만안구 소곡로 48-1,경기도 안양시 만안구 안양동 475-20,37.39011989,126.9265835,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-30,소곡로 58,경기도,안양시,경기도 안양시 만안구 소곡로 58,경기도 안양시 만안구 안양동 476-14,37.38970637,126.9256973,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-29,냉천로 31번길 11,경기도,안양시,경기도 안양시 만안구 냉천로 31번길 11,경기도 안양시 만안구 안양동 465-1,37.38414281,126.9272445,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-28,성결대학로 37-1,경기도,안양시,경기도 안양시 만안구 성결대학로 37-1,,37.39849001,126.9374874,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-27,성결대학로 46번길 31,경기도,안양시,경기도 안양시 만안구 성결대학로 46번길 31,경기도 안양시 만안구 안양동 406-49,37.38279199,126.9283252,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-26,수리산로 18번길 50,경기도,안양시,경기도 안양시 만안구 수리산로 18번길 50,경기도 안양시 만안구 안양동 523-20,37.3855807,126.929810,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-25,수리산로 18번길 29-15,경기도,안양시,경기도 안양시 만안구 수리산로 18번길 29-15,경기도 안양시 만안구 안양동 502-12,37.38677988,126.9298946,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-24,안양로 139번길 7,경기도,안양시,경기도 안양시 만안구 안양로 139번길 7,경기도 안양시 만안구 안양동 505-16,37.38655491,126.9309254,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-23,수리산로 18번길 53-21,경기도,안양시,경기도 안양시 만안구 수리산로 18번길 53-21,경기도 안양시 만안구 안양동 521-32,37.38595855,126.9307419,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-22,성우빌라,경기도,안양시,경기도 안양시 만안구 냉천로 38번길 9-12,경기도 안양시 만안구 안양동 499-24,37.38566254,126.9279004,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-21,냉천로 38번길 11,경기도,안양시,경기도 안양시 만안구 냉천로 38번길 11,경기도 안양시 만안구 안양동 499-17,37.38529581,126.9281992,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-20,냉천로 30-7,경기도,안양시,경기도 안양시 만안구 냉천로 30-7,경기도 안양시 만안구 안양동 541-15,37.38457597,126.9283111,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-19,냉천로 28번길 14,경기도,안양시,경기도 안양시 만안구 냉천로 28번길 14,경기도 안양시 만안구 안양동 542-2,37.3844006257,126.9287427,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-18,냉천로 28번길 23-11,경기도,안양시,경기도 안양시 만안구 냉천로 28번길 23-11,경기도 안양시 만안구 안양동 540-18,37.38506687,126.9287897,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-17,수리산로 12번길 13,경기도,안양시,경기도 안양시 만안구 수리산로 12번길 13,경기도 안양시 만안구 안양동 494-26,37.3867579,126.9284608,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-16,수리산로 15번길 23,경기도,안양시,경기도 안양시 만안구 수리산로 15번길 23,경기도 안양시 만안구 안양동 489-3,37.38804699,126.9275277,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-15,수리산로 15번길 16,경기도,안양시,경기도 안양시 만안구 수리산로 15번길 16,경기도 안양시 만안구 안양동 482-9,37.38819451,126.9278983,,미래자원,,2025-11-20,3830000,경기도 안양시
D-71,윤정상회,서울특별시,서초구,서울특별시 서초구 염곡안1길 3,서울특별시 서초구 염곡동 85-1,37.46228787,127.0499412,CCTV폴옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-69,염곡동 어린이공원,서울특별시,서초구,서울특별시 서초구 염곡안3길 11,서울특별시 서초구 염곡동 142,37.46336546,127.0540805,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-70,해피빌라,서울특별시,서초구,서울특별시 서초구 염곡안길 56,서울특별시 서초구 염곡동 145-2,37.46362746,127.0546852,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-47,주택가,서울특별시,서초구,서울특별시 서초구 염곡안3길 21,서울특별시 서초구 염곡동 39-1,37.46323721,127.0553072,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-67,씨유서초염곡점,서울특별시,서초구,서울특별시 서초구 염곡말길 19,서울특별시 서초구 염곡동 106-7,37.46201728,127.052251,전신주옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-58,엠코바네사Ⅰ,서울특별시,서초구,서울특별시 서초구 염곡말길 35,서울특별시 서초구 염곡동 133-1,37.46262363,127.0535442,CCTV폴옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-56,신원제2노인정,서울특별시,서초구,서울특별시 서초구 새정1길 7,서울특별시 서초구 신원동 9-26,37.43533579,127.0691627,가로등옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-59,내곡열린문화센터,서울특별시,서초구,서울특별시 서초구 청계산로15길 77,서울특별시 서초구 신원동 627,37.44930752,127.0582114,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-72,서호건설산업,서울특별시,서초구,서울특별시 서초구 능안말1길 15-1,서울특별시 서초구 내곡동 170-3,37.45510872,127.0658692,도로변,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
D-35,은행나무집,서울특별시,서초구,서울특별시 서초구 신흥말길 68,서울특별시 서초구 내곡동 1-353,37.45470128,127.0808318,가로등옆,서울특별시 서초구청,02-2155-6742,2025-02-18,3210000,서울특별시 서초구
평촌동-7-18,나등빌리,경기도,안양시,경기도 안양시 동안구 흥안대로 370번길 6,경기도 안양시 동안구 평촌동 138-11,37.38711933,126.9733208,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-17,평촌대로 99번길 12,경기도,안양시,경기도 안양시 동안구 평촌대로 99번길 12,경기도 안양시 동안구 호계동 1071-12,37.38099465,126.960193,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-16,평촌대로 99번길 42,경기도,안양시,경기도 안양시 동안구 평촌대로 99번길 42,경기도 안양시 동안구 호계동 1071-20,37.38052495,126.9590365,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-15,평촌대로 117번길 31,경기도,안양시,경기도 안양시 동안구 평촌대로 117번길 31,경기도 안양시 동안구 호계동 1067-3,37.38200825,126.9586434,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-14,평촌대로 127번길 44,경기도,안양시,경기도 안양시 동안구 평촌대로 127번길 44,경기도 안양시 동안구 호계동 1059-3,37.38258672,126.9578224,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-13,평촌대로 117번길 26-16,경기도,안양시,경기도 안양시 동안구 평촌대로 117번길 26-16,경기도 안양시 동안구 호계동 1063-10,37.38284604,126.9586205,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-12,귀인로 190번길 139,경기도,안양시,경기도 안양시 동안구 귀인로 190번길 139,경기도 안양시 동안구 평촌동 915,37.38410851,126.961810,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-11,귀인로 190번길 140-16,경기도,안양시,경기도 안양시 동안구 귀인로 190번길 140-16,경기도 안양시 동안구 평촌동 906-2,37.38430266,126.962372,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-10,관평로 69번길 14-8,경기도,안양시,경기도 안양시 동안구 관평로 69번길 14-8,경기도 안양시 동안구 평촌동 913-9,37.3838778,126.9642749,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-9,관평로 79번길 20,경기도,안양시,경기도 안양시 동안구 관평로 79번길 20,경기도 안양시 동안구 평촌동 908-2,37.38446581,126.9635102,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-8,관평로 69번길 29,경기도,안양시,경기도 안양시 동안구 관평로 69번길 29,경기도 안양시 동안구 평촌동 928,37.38311576,126.9636869,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-7,관평로 69번길 13,경기도,안양시,경기도 안양시 동안구 관평로 69번길 13,경기도 안양시 동안구 평촌동 928-6,37.38338356,126.9644284,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-6,관평로 69번길 7-15,경기도,안양시,경기도 안양시 동안구 관평로 69번길 7-15,경기도 안양시 동안구 평촌동 930-6,37.38299394,126.9652129,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-5,관평로 69번길 7-32,경기도,안양시,경기도 안양시 동안구 관평로 69번길 7-32,경기도 안양시 동안구 평촌동 929-11,37.38270655,126.964291,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-4,귀인로 190번길 70-37,경기도,안양시,경기도 안양시 동안구 귀인로 190번길 70-37,경기도 안양시 동안구 평촌동 925-7,37.38212679,126.962910,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-3,귀인로 190번길 70-31,경기도,안양시,경기도 안양시 동안구 귀인로 190번길 70-31,경기도 안양시 동안구 평촌동 925-9,37.38199799,126.9626069,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-2,귀인로 190번길 70-17,경기도,안양시,경기도 안양시 동안구 귀인로 190번길 70-17,경기도 안양시 동안구 평촌동 925-13,37.38173107,126.961967,,미래자원,,2025-11-20,3830000,경기도 안양시
평촌동-7-1,귀인로 190번길 70,경기도,안양시,경기도 안양시 동안구 귀인로 190번길 70,경기도 안양시 동안구 평촌동 924,37.3822063,126.9616953396,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-47,수리산로 56번길 5-9,경기도,안양시,경기도 안양시 만안구 수리산로 56번길 5-9,경기도 안양시 만안구 안양동 512-5,37.38941801,126.9326691,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-46,안양로 168번길 9,경기도,안양시,경기도 안양시 만안구 안양로 168번길 9,경기도 안양시 만안구 안양동 441-40,37.3893009052,126.9302089,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-45,만안로 77번길 12,경기도,안양시,경기도 안양시 만안구 만안로 77번길 12,경기도 안양시 만안구 안양동 438-12,37.39015948,126.9319584,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-44,만안로 77번길 8,경기도,안양시,경기도 안양시 만안구 만안로 77번길 8,경기도 안양시 만안구 안양동 438-7,37.39022469,126.9321946,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-43,안양로 170번길 46,경기도,안양시,경기도 안양시 만안구 안양로 170번길 46,경기도 안양시 만안구 안양동 438-10,37.39035637,126.9318088,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-42,안양로 170번길 40,경기도,안양시,경기도 안양시 만안구 안양로 170번길 40,경기도 안양시 만안구 안양동 438-14,37.39020947,126.931506,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-41,만안로 77번길 25,경기도,안양시,경기도 안양시 만안구 만안로 77번길 25,경기도 안양시 만안구 안양동 508-4,37.38985646,126.9313303,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-40,수리산로 55번길 54,경기도,안양시,경기도 안양시 만안구 수리산로 55번길 54,경기도 안양시 만안구 안양동 431-4,37.39145363,126.9305849,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-39,소곡로 26번길 6,경기도,안양시,경기도 안양시 만안구 소곡로 26번길 6,경기도 안양시 만안구 안양동 428-14,37.39123888,126.9287584,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-38,만안로 99번길28,경기도,안양시,경기도 안양시 만안구 만안로 99번길28,경기도 안양시 만안구 안양동 432-4,37.39116267,126.9302954,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-37,안양로 170번길 6,경기도,안양시,경기도 안양시 만안구 안양로 170번길 6,경기도 안양시 만안구 안양동 441-11,37.38927561,126.9298705,,미래자원,,2025-11-20,3830000,경기도 안양시
안양동-7-36,산내들빌라,경기도,안양시,경기도 안양시 만안구 만안로 55번길 22,경기도 안양시 만안구 안양동 518-63,37.38782272,126.9326239,,미래자원,,2025-11-20,3830000,경기도 안양시
인천동구-1-8,만석성결교회,인천광역시,동구,인천광역시 동구 만석로 9,,37.4818457,126.622484,만석성결교회 앞,인천광역시 동구,032-770-6421,2025-01-22,3500000,인천광역시 동구
석수동-8-22,삼막로 96번길 47,경기도,안양시,경기도 안양시 만안구 삼막로 96번길 47,경기도 안양시 만안구 석수동 133-4,37.42579565,126.9150253,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-21,엘림하우스2단,경기도,안양시,경기도 안양시 만안구 삼막로 96번길 39,경기도 안양시 만안구 석수동 126,37.42657615,126.9156354,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-20,삼막로 96번길 24,경기도,안양시,경기도 안양시 만안구 삼막로 96번길 24,경기도 안양시 만안구 석수동 113-8,37.42683597,126.9155319105,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-19,삼막로 96번길 89-12,경기도,안양시,경기도 안양시 만안구 삼막로 96번길 89-12,경기도 안양시 만안구 석수동 137-23,37.42600254,126.9169543,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-18,삼막로 96번길 71,경기도,안양시,경기도 안양시 만안구 삼막로 96번길 71,경기도 안양시 만안구 석수동 134-3,37.42571922,126.9155348,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-17,삼막로 96번길 116,경기도,안양시,경기도 안양시 만안구 삼막로 96번길 116,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-16,삼막로 56번길 16,경기도,안양시,경기도 안양시 만안구 삼막로 56번길 16,,37.4241595543,126.9140387901,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-15,예술공원로 103번길 3,경기도,안양시,경기도 안양시 만안구 예술공원로 103번길 3,경기도 안양시 만안구 석수동 212-2,37.41765506,126.9175376,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-14,예술공원로 103번길,경기도,안양시,경기도 안양시 만안구 예술공원로 103번길,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-13,예술공원로 103번길 54,경기도,안양시,경기도 안양시 만안구 예술공원로 103번길 54,경기도 안양시 만안구 석수동 221-16,37.41973716,126.9176093,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-12,예술공원로 103번길 4,경기도,안양시,경기도 안양시 만안구 예술공원로 103번길 4,경기도 안양시 만안구 석수동 214,37.41838304,126.9183179,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-11,삼성산경로당,경기도,안양시,경기도 안양시 만안구 예술공원로 103번길 17,경기도 안양시 만안구 석수동 211-5,37.41818207,126.9170329,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-10,신영빌라,경기도,안양시,경기도 안양시 만안구 예술공원로 103번길 7,경기도 안양시 만안구 석수동 211-10,37.41782562,126.9174673,,윤니복지회,,2025-11-20,3830000,경기도 안양시
석수동-8-9,경수대로 1201번길 13-5,경기도,안양시,경기도 안양시 만안구 경수대로 1201번길 13-5,,37.39849001,126.9374874,,윤니복지회,,2025-11-20,3830000,경기도 안양시
