개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3940000,202539400000100103,개방화장실,법제3조제5호,밤가시공원 화장실,"경기도 고양시 일산동구 일산로380번길 20-2,","경기도 고양시 일산동구 정발산동 1299,",0,0,1,1,0,0,1,1,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101010,개방화장실,법제3조제17호-영제3조제2항제1호,아이프라자빌딩,"경기도 고양시 덕양구 충장로 134,","경기도 고양시 덕양구 행신동 943-1,",3,2,0,0,0,0,3,0,0,덕양구 청소농정과,03180755244,상시,,,민간,수세식,N,N,,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2026-01-19 13:45:05
3940000,202539400000101083,개방화장실,법제3조제5호,토당1호(토당1호 어린이공원),"경기도 고양시 덕양구 지도로115번길 19-8,","경기도 고양시 덕양구 토당동838,",1,2,0,0,0,0,3,0,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101176,개방화장실,법제3조제16호-영제3조제1항제4호,화정어린이도서관 화장실,"경기도 고양시 덕양구 화신로 323,","경기도 고양시 덕양구 화정동 945,",8,7,2,1,1,0,11,0,0,고양시 도서관센터,03180759293,정시,09:00~18:00+(휴관일)월요일,,공공기관-지방자치단체,수세식,Y,N,,Y,Y,여자화장실,,2024-12-30,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100089,개방화장실,법제3조제5호,올림푸스놀이공원 화장실,"경기도 고양시 일산동구 위시티4로 111,","경기도 고양시 일산동구 식사동 1511,",0,1,1,1,1,0,1,1,1,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100641,개방화장실,법제3조제16호-영제3조제1항제4호,아람누리도서관,"경기도 고양시 일산동구 중앙로 1286,","경기도 고양시 일산동구 마두동 817,",12,17,1,1,0,0,19,3,1,고양시 도서관센터 일산동구도서관과,03180759035,정시,09:00~22:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101141,개방화장실,법제3조제16호-영제3조제1항제1호,중산1동 행정복지센터,"경기도 고양시 일산동구 중산로 224,","경기도 고양시 일산동구 중산동 1573-4,",8,8,1,0,0,0,8,1,0,중산1동 행정복지센터,03180756733,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100060,개방화장실,법제3조제5호,후동공원,"경기도 고양시 일산서구 일산로 552-1,","경기도 고양시 일산서구 일산동 1400,",2,4,0,1,0,0,4,0,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100885,공중화장실,법제3조제13호,바이오매스에너지시설 화장실,"경기도 고양시 덕양구 고양대로 1804-46,","경기도 고양시 덕양구 동산동 333-1,",4,3,1,0,0,0,4,1,0,고양도시관리공사,023505905,정시,09:00-18:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100046,개방화장실,법제3조제5호,가좌근린공원(배드민턴장 앞),"경기도 고양시 일산서구 송산로 387-7(가좌동),","경기도 고양시 일산서구 대화동 2092,",2,2,1,0,0,0,3,0,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101095,개방화장실,법제3조제5호,성사공원(관리사옆),"경기도 고양시 덕양구 호국로 876,","경기도 고양시 덕양구 성사동 552-6,",2,3,0,0,0,0,2,0,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101022,개방화장실,법제3조제16호-영제3조제1항제1호,행신2동행정복지센터,"경기도 고양시 덕양구 충경로 30, 행신2동 행정복지센터","경기도 고양시 덕양구 행신동 717, 행신2동 행정복지센터",3,4,1,1,0,0,6,1,0,행신2동행정복지센터,03180755937,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100645,공중화장실,법제3조제16호-영제3조제1항제5호,덕양행신종합사회복지관,"경기도 고양시 덕양구 서정마을2로 13 (행신동, 덕양종합사회복지관),","경기도 고양시 덕양구 행신동 1064-1,",25,17,6,9,0,0,49,6,0,고양시덕양행신종합사회복지관,0318396000,불규칙,불규칙,,공공기관-지방자치단체,수세식,N,Y,장애인화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100639,공중화장실,법제3조제16호-영제3조제1항제4호,백석도서관,"경기도 고양시 일산동구 일산로 118,","경기도 고양시 일산동구 백석동 1231,",14,14,1,0,1,1,14,1,1,고양시 도서관센터 일산동구도서관과,03180759083,불규칙,2025년도 휴관,,공공기관-지방자치단체,수세식,Y,N,,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101060,개방화장실,법제3조제5호,동산꽃맞이공원 화장실,경기도 고양시 덕양구,"경기도 고양시 덕양구 동산동 340,",1,2,1,1,0,0,3,1,0,푸른도시사업소 덕양공원관리과,03180754329,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100473,개방화장실,법제3조제17호-영제3조제2항제1호,신동아노블타워 화장실,"경기도 고양시 일산서구 중앙로 1542,","경기도 고양시 일산서구 대화동 2199,",3,3,0,1,0,0,3,1,0,신동아노블타워 화장실,0319112992,정시,08:00~23:00,,민간,수세식,N,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100058,개방화장실,법제3조제5호,성저공원(대화도서관 옆),"경기도 고양시 일산서구 일산로 655 ,","경기도 고양시 일산서구 덕이동 1525,",1,1,0,0,0,0,1,0,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100554,공중화장실,법제3조제11호,KH에너지(주)직영 KH기쁨주유소,"경기도 고양시 일산동구 고양대로 1064 (식사동),","경기도 고양시 일산동구 식사동 609-7,",1,2,0,0,0,0,1,0,0,자체관리,0319775156,불규칙,불규칙,,민간,수세식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100515,공중화장실,법제3조제11호,상암주유소,"경기도 고양시 덕양구 자유로 38 (덕은동),","경기도 고양시 덕양구 덕은동  425 번지28 호 ,",1,2,0,0,0,0,2,0,0,자체관리,,불규칙,불규칙,,민간,수세식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100922,개방화장실,법제3조제13호,종합운동장,"경기도 고양시 일산서구 중앙로 1601, 종합운동장","경기도 고양시 일산서구 대화동 2320, 종합운동장",95,316,1,8,0,0,199,8,0,고양도시관리공사,0319294871,정시,06:00-22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,장애인화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101068,개방화장실,법제3조제5호,화정12호(진달래 어린이공원),"경기도 고양시 덕양구 화수로 40,","경기도 고양시 덕양구 화정동 869,",1,2,0,0,0,0,2,0,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100002,개방화장실,법제3조제16호-영제3조제1항제6호,주엽어린이도서관,"경기도 고양시 일산서구 주엽로 104,","경기도 고양시 일산서구 주엽동 122,",4,2,3,3,1,2,7,0,3,주엽어린이도서관,03180759161,불규칙,불규칙,,공공기관-지방자치단체,수세식,Y,N,,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101138,개방화장실,법제3조제16호-영제3조제1항제1호,덕양구 보건소 화장실,"경기도 고양시 덕양구 원당로33번길 28,","경기도 고양시 덕양구 주교동 603,",5,5,1,1,0,0,9,1,0,고양시 덕양구보건소,03180754011,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100072,개방화장실,법제3조제5호,식골공원 화장실,"경기도 고양시 일산동구 숲속마을로 108,","경기도 고양시 일산동구 풍동 1257,",1,1,0,0,0,0,2,0,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100911,공중화장실,법제3조제13호,어울림누리 수영장 화장실,"경기도 고양시 덕양구 어울림로 33,","경기도 고양시 덕양구 성사동 777,",10,22,2,0,3,0,21,2,3,고양도시관리공사,0319600317,정시,06:00-22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100884,개방화장실,법제3조제13호,바이오매스에너지시설 옥외화장실,"경기도 고양시 덕양구 고양대로 1804-46,","경기도 고양시 덕양구 동산동 333-1,",1,1,0,0,0,0,3,0,0,고양도시관리공사,023505905,상시,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101175,개방화장실,법제3조제16호-영제3조제1항제4호,행신어린이도서관 화장실,"경기도 고양시 덕양구 소원로181번길 42,","경기도 고양시 덕양구 행신동 804,",5,3,1,1,1,1,8,1,1,고양시 도서관센터,03180759271,정시,09:00~18:00+(휴관일)금요일,,공공기관-지방자치단체,수세식,Y,N,,N,Y,남자화장실+여자화장실,,2024-12-30,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100007,개방화장실,법제3조제5호,한류수변공원 물빛화장실,"경기도 고양시 일산동구 주엽로 12-4,","경기도 고양시 일산동구 장항동 1798,",5,4,1,0,0,0,9,1,1,일산공원관리과 수변공원팀,03180754356,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101096,개방화장실,법제3조제5호,성사3호(성라 어린이공원),"경기도 고양시 덕양구 호국로716번길 13-14,","경기도 고양시 덕양구 성사동735,",1,1,1,0,0,0,2,1,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100552,개방화장실,법제3조제11호,㈜명주 직영 탄현셀프주유소,"경기도 고양시 일산서구 경의로 829 (덕이동),","경기도 고양시 일산서구 덕이동  260 번지3 호 ,",2,3,0,0,0,0,2,0,0,현대오일뱅크㈜ 직영탄현셀프주유소,0319188071,상시,,,민간,수세식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2026-01-20 16:57:48
3940000,202539400000100893,공중화장실,법제3조제13호,고양장항야구장,경기도 고양시 일산동구,"경기도 고양시 일산동구 장항동 660-65,",1,3,0,0,0,0,3,0,0,고양도시관리공사,0319702175,정시,09:00-22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수거식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100909,공중화장실,법제3조제13호,고양백석체육센터 화장실,"경기도 고양시 일산동구 경의로 84,","경기도 고양시 일산동구 백석동 1235-1,",11,18,1,0,4,9,23,1,5,고양도시관리공사,0319099934,정시,(평일)06:00-22:00+(주말)09:00-18:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,N,,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100129,개방화장실,법제3조제7호,원흥,"경기도 고양시 덕양구 권율대로 681 (원흥동, 원흥역) 원흥역,",,9,7,2,4,0,8,19,2,0,한국철도공사,15447788,정시,영업시간,,공공기관-국가공공기관,수세식,N,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101057,개방화장실,법제3조제5호,오금공원 화장실,경기도 고양시 덕양구,"경기도 고양시 덕양구 오금동 624,",1,2,0,0,0,0,3,0,0,푸른도시사업소 덕양공원관리과,03180754329,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100114,개방화장실,법제3조제5호,간이공원 화장실,"경기도 고양시 일산동구 백석로72번길 31-14,","경기도 고양시 백석동 1269,",0,1,1,1,0,0,1,1,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100894,공중화장실,법제3조제13호,장항1동체육시설,경기도 고양시 일산동구,"경기도 고양시 일산동구 장항동 575-12,",1,0,0,0,0,0,1,0,0,고양도시관리공사,0319702175,정시,09:00-22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수거식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101140,개방화장실,법제3조제16호-영제3조제1항제1호,풍산동 주민자치센터,"경기도 고양시 일산동구 숲속마을1로 36,","경기도 고양시 일산동구 풍동 349-16,",2,6,1,0,0,0,8,1,0,풍산동 주민자치센터,03180756782,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100102,개방화장실,법제3조제5호,수정공원 화장실,"경기도 고양시 일산동구 무궁화로 148번길 33-2,","경기도 고양시 일산동구 정발산동 1329,",0,0,1,1,0,0,0,1,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101092,개방화장실,법제3조제5호,소만어린이공원,"경기도 고양시 덕양구 화신로 42,","경기도 고양시 덕양구 행신동782,",1,3,1,0,0,0,2,1,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101166,개방화장실,법제3조제16호-영제3조제1항제1호,주엽1동 행정복지센터,"경기도 고양시 일산서구 강성로 109,","경기도 고양시 일산서구 주엽동 69,",1,1,1,1,0,0,3,1,0,고양시 주엽1동 행정복지센터,03180757823,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,N,,N,Y,여자화장실,,2024-12-30,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100044,개방화장실,법제3조제5호,숯고개공원,"경기도 고양시 일산서구 산현로 33,","경기도 고양시 일산서구 대화동 2265,",2,2,1,0,1,0,3,1,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101112,개방화장실,법제3조제5호,백양공원(농구장 옆),"경기도 고양시 덕양구 성신로 55,","경기도 고양시 덕양구 화정동 1131,",1,1,0,0,0,0,2,0,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101098,개방화장실,법제3조제5호,성사1호(어울림 어린이공원),"경기도 고양시 덕양구 호국로 746,","경기도 고양시 덕양구 성사동728,",0,1,1,0,0,0,1,1,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100904,공중화장실,법제3조제13호,원당게이트볼장,"경기도 고양시 덕양구 마상로 16,","경기도 고양시 덕양구 주교동 292-15,",1,1,0,0,0,0,2,0,0,고양도시관리공사,0319702175,정시,09:00-22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수거식,N,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100083,개방화장실,법제3조제5호,강촌공원 화장실,"경기도 고양시 일산동구 강석로 132-1,","경기도 고양시 일산동구 마두동 791,",3,2,0,0,0,0,4,0,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100066,개방화장실,법제3조제5호,어침이공원 화장실,"경기도 고양시 일산동구 위시티로 149,","경기도 고양시 일산동구 식사동 1478,",3,1,1,0,0,0,4,1,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100506,공중화장실,법제3조제11호,(주)원일유통 능곡주유소,"경기도 고양시 덕양구 토당로 104 (토당동),","경기도 고양시 덕양구 토당동  283 번지8 호 ,",1,2,1,0,0,0,2,0,0,자체관리,,불규칙,불규칙,,민간,수세식,N,N,,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100035,개방화장실,법제3조제5호,샘물어린이공원,"경기도 고양시 일산서구 하이파크로 113-1,","경기도 고양시 일산서구 덕이동 1525,",1,3,1,0,0,0,4,1,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100112,개방화장실,법제3조제5호,청천공원 화장실,"경기도 고양시 일산동구 백석로 169-3,","경기도 고양시 일산동구 백석동 1137,",0,0,1,1,0,0,0,1,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101137,공중화장실,법제3조제16호-영제3조제1항제2호,고양어울림누리,"경기도 고양시 덕양구 어울림로 33,","경기도 고양시 덕양구 성사동 777,",41,61,1,0,0,8,100,1,0,고양문화재단,0319609646,정시,10:00-17:30,200407,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,장애인화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100795,공중화장실,법제3조제16호-영제3조제1항제1호,백석소방서,"경기도 고양시 일산동구 장백로 78,",,1,0,0,0,0,0,1,0,0,일산동구 환경녹지과,03180756243,불규칙,불규칙,,공공기관-국가,수세식,N,N,,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100043,개방화장실,법제3조제5호,덕이공원,"경기도 고양시 일산서구 하이파크로 128-1,","경기도 고양시 일산서구 주엽동 130,",1,2,1,1,0,0,7,1,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100059,개방화장실,법제3조제5호,성저공원(관리사 옆),"경기도 고양시 일산서구 일산로 655 ,","경기도 고양시 일산서구 탄현동 1501,",1,1,0,1,0,0,3,1,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100714,공중화장실,법제3조제16호-영제3조제1항제1호,정발산 119,"경기도 고양시 일산동구 일산로 424,",,1,3,0,0,0,0,2,0,0,일산동구 환경녹지과,03180756243,불규칙,불규칙,,공공기관-국가,수세식,N,N,,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100858,공중화장실,법제3조제16호-영제3조제1항제1호,고양지방법원,"경기도 고양시 일산동구 장백로 209  (장항동),",,12,34,1,0,0,0,24,1,0,일산동구 환경녹지과,03180756245,상시,,,공공기관-국가,수세식,N,N,,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101101,개방화장실,법제3조제5호,성라공원(7지역 관리사건물),"경기도 고양시 덕양구 고양대로1432번길 84-18,","경기도 고양시 덕양구 성사동779-4,",1,2,0,0,0,0,2,0,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100078,개방화장실,법제3조제5호,정발산공원 화장실-3,"경기도 고양시 일산동구 햇살로 56,","경기도 고양시 일산동구 마두동 819, 청사",1,2,0,0,0,0,1,0,0,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101154,개방화장실,법제3조제16호-영제3조제1항제5호,고양시 덕양노인종합복지관,"경기도 고양시 덕양구 어울림로 49,","경기도 고양시 덕양구 화정동 846,",16,30,1,0,0,0,29,1,0,고양시덕양노인종합복지관,0319697781,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-30,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100042,개방화장실,법제3조제5호,한산공원,"경기도 고양시 일산서구 하이파크3로 51,","경기도 고양시 일산서구 주엽동 91,",1,2,1,1,0,0,7,1,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100091,개방화장실,법제3조제5호,소나무공원 화장실,"경기도 고양시 일산동구 숲속마을 49-63,","경기도 고양시 일산동구 풍동 1287,",0,0,1,1,1,0,0,1,1,일산공원관리과 공원운영1팀,03180754336,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100901,공중화장실,법제3조제13호,선유동체육시설,"경기도 고양시 덕양구 선유길 160-68,","경기도 고양시 덕양구 선유동 520-7,",1,2,1,0,0,0,1,1,0,고양도시관리공사,0319702175,정시,09:00-22:00,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수거식,N,Y,장애인화장실+여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101126,개방화장실,법제3조제5호,신원체육공원 화장실,경기도 고양시 덕양구,"경기도 고양시 덕양구 신원동 279-1,",0,0,0,0,0,0,0,0,0,덕양구 환경녹지과 녹지관리2팀,03180755267,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100041,개방화장실,법제3조제5호,한뫼공원,"경기도 고양시 일산서구 탄중로 284,","경기도 고양시 일산서구 대화동 2330,",2,2,1,0,0,0,2,0,0,일산공원관리과 공원운영2팀,03180754343,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101135,공중화장실,법제3조제16호-영제3조제1항제2호,고양시문예회관,"경기도 고양시 덕양구 고양시청로 10,","경기도 고양시 덕양구 성사동 777,",6,9,1,0,0,0,12,1,0,고양문화재단,0319697939,정시,09:00-18:00,198909,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,여자화장실,N,N,,202008,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101078,개방화장실,법제3조제5호,행신4호(용마루 어린이공원),"경기도 고양시 덕양구 용현로 37,","경기도 고양시 덕양구 행신동 755,",0,1,1,0,1,1,1,1,1,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101087,개방화장실,법제3조제5호,지도공원(테니스장 옆),"경기도 고양시 덕양구 지도로 80번길 38,","경기도 고양시 덕양구 토당동 3-39,산3-17, 행신동634-87,",2,2,0,0,0,0,3,0,0,푸른도시사업소 덕양공원관리과,03180754321,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000101148,개방화장실,법제3조제16호-영제3조제1항제1호,백석1동 행정복지센터,"경기도 고양시 일산동구 일산로 145,","경기도 고양시 일산동구 백석동 1147,",3,3,0,0,0,0,4,1,0,백석1동 행정복지센터,03180756814,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
3940000,202539400000100137,개방화장실,법제3조제7호,대화,"경기도 고양시 일산서구 중앙로 1569 대화역,",,4,5,1,1,0,0,9,1,0,한국철도공사,15447788,정시,영업시간,,공공기관-국가공공기관,수세식,N,Y,장애인화장실+남자화장실+여자화장실,Y,N,,,2024-12-31,I,2026-05-15 18:43:46,2025-10-24 09:45:06
